Date,Open,High,Low,Close,Volume,Adj Close
2001-01-05,1333.3399999999999,1334.77,1294.95,1298.3499999999999,1430800000,1298.3499999999999
2001-01-08,1298.3499999999999,1298.3499999999999,1276.29,1295.8599999999999,1115500000,1295.8599999999999
2001-01-09,1295.8599999999999,1311.72,1295.1400000000001,1300.8,1191300000,1300.8
2001-01-10,1300.8,1313.76,1287.28,1313.27,1296500000,1313.27
2001-01-11,1313.27,1332.1900000000001,1309.72,1326.8199999999999,1411200000,1326.8199999999999
2001-01-12,1326.8199999999999,1333.21,1311.5899999999999,1318.55,1276000000,1318.55
2001-01-16,1318.3199999999999,1327.8099999999999,1313.3299999999999,1326.6500000000001,1205700000,1326.6500000000001
2001-01-17,1326.6500000000001,1346.9200000000001,1325.4100000000001,1329.47,1349100000,1329.47
2001-01-18,1329.8900000000001,1352.71,1327.4100000000001,1347.97,1445000000,1347.97
2001-01-19,1347.97,1354.55,1336.74,1342.54,1407800000,1342.54
2001-01-22,1342.54,1353.6199999999999,1333.8399999999999,1342.9000000000001,1164000000,1342.9000000000001
2001-01-23,1342.9000000000001,1362.9000000000001,1339.6300000000001,1360.4000000000001,1232600000,1360.4000000000001
2001-01-24,1360.4000000000001,1369.75,1357.28,1364.3,1309000000,1364.3
2001-01-25,1364.3,1367.3499999999999,1354.6300000000001,1357.51,1258000000,1357.51
2001-01-26,1357.51,1357.51,1342.75,1354.95,1098000000,1354.95
2001-01-29,1354.9200000000001,1365.54,1350.3599999999999,1364.1700000000001,1053100000,1364.1700000000001
2001-01-30,1364.1700000000001,1375.6800000000001,1356.2,1373.73,1149800000,1373.73
2001-01-31,1373.73,1383.3699999999999,1364.6600000000001,1366.01,1295300000,1366.01
2001-02-01,1366.01,1373.5,1359.3399999999999,1373.47,1118800000,1373.47
2001-02-02,1373.47,1376.3800000000001,1348.72,1349.47,1048400000,1349.47
2001-02-05,1349.47,1354.5599999999999,1344.48,1354.3099999999999,1013000000,1354.3099999999999
2001-02-06,1354.3099999999999,1363.55,1350.04,1352.26,1059600000,1352.26
2001-02-07,1352.26,1352.26,1334.26,1340.8900000000001,1158300000,1340.8900000000001
2001-02-08,1341.0999999999999,1350.3199999999999,1332.4200000000001,1332.53,1107200000,1332.53
2001-02-09,1332.53,1332.53,1309.98,1314.76,1075500000,1314.76
2001-02-12,1314.76,1330.96,1313.6400000000001,1330.3099999999999,1039100000,1330.3099999999999
2001-02-13,1330.3099999999999,1336.6199999999999,1317.51,1318.8,1075200000,1318.8
2001-02-14,1318.8,1320.73,1304.72,1315.9200000000001,1150300000,1315.9200000000001
2001-02-15,1315.9200000000001,1331.29,1315.9200000000001,1326.6099999999999,1153700000,1326.6099999999999
2001-02-16,1326.6099999999999,1326.6099999999999,1293.1800000000001,1301.53,1257200000,1301.53
2001-02-20,1301.53,1307.1600000000001,1278.4400000000001,1278.9400000000001,1112200000,1278.9400000000001
2001-02-21,1278.9400000000001,1282.97,1253.1600000000001,1255.27,1208500000,1255.27
2001-02-22,1255.27,1259.9400000000001,1228.3299999999999,1252.8199999999999,1365900000,1252.8199999999999
2001-02-23,1252.8199999999999,1252.8199999999999,1215.4400000000001,1245.8599999999999,1231300000,1245.8599999999999
2001-02-26,1245.8599999999999,1267.6900000000001,1241.71,1267.6500000000001,1130800000,1267.6500000000001
2001-02-27,1267.6500000000001,1272.76,1252.26,1257.9400000000001,1114100000,1257.9400000000001
2001-02-28,1257.9400000000001,1263.47,1229.6500000000001,1239.9400000000001,1225300000,1239.9400000000001
2001-03-01,1239.9400000000001,1241.3599999999999,1214.5,1241.23,1294900000,1241.23
2001-03-02,1241.23,1251.01,1219.74,1234.1800000000001,1294000000,1234.1800000000001
2001-03-05,1234.1800000000001,1242.55,1234.04,1241.4100000000001,929200000,1241.4100000000001
2001-03-06,1241.4100000000001,1267.4200000000001,1241.4100000000001,1253.8,1091800000,1253.8
2001-03-07,1253.8,1263.8599999999999,1253.8,1261.8900000000001,1132200000,1261.8900000000001
2001-03-08,1261.8900000000001,1266.5,1257.5999999999999,1264.74,1114100000,1264.74
2001-03-09,1264.74,1264.74,1228.4200000000001,1233.4200000000001,1085900000,1233.4200000000001
2001-03-12,1233.4200000000001,1233.4200000000001,1176.78,1180.1600000000001,1229000000,1180.1600000000001
2001-03-13,1180.1600000000001,1197.8299999999999,1171.5,1197.6600000000001,1360900000,1197.6600000000001
2001-03-14,1197.6600000000001,1197.6600000000001,1155.3499999999999,1166.71,1397400000,1166.71
2001-03-15,1166.71,1182.04,1166.71,1173.5599999999999,1259500000,1173.5599999999999
2001-03-16,1173.5599999999999,1173.5599999999999,1148.6400000000001,1150.53,1543560000,1150.53
2001-03-19,1150.53,1173.5,1147.1800000000001,1170.8099999999999,1126200000,1170.8099999999999
2001-03-20,1170.8099999999999,1180.5599999999999,1142.1900000000001,1142.6199999999999,1235900000,1142.6199999999999
2001-03-21,1142.6199999999999,1149.3900000000001,1118.74,1122.1400000000001,1346300000,1122.1400000000001
2001-03-22,1122.1400000000001,1124.27,1081.1900000000001,1117.5799999999999,1723950000,1117.5799999999999
2001-03-23,1117.5799999999999,1141.8299999999999,1117.5799999999999,1139.8299999999999,1364900000,1139.8299999999999
2001-03-26,1139.8299999999999,1160.02,1139.8299999999999,1152.6900000000001,1114000000,1152.6900000000001
2001-03-27,1152.6900000000001,1183.3499999999999,1150.96,1182.1700000000001,1314200000,1182.1700000000001
2001-03-28,1182.1700000000001,1182.1700000000001,1147.8299999999999,1153.29,1333400000,1153.29
2001-03-29,1153.29,1161.6900000000001,1136.26,1147.95,1234500000,1147.95
2001-03-30,1147.95,1162.8,1143.8299999999999,1160.3299999999999,1280800000,1160.3299999999999
2001-04-02,1160.3299999999999,1169.51,1137.51,1145.8699999999999,1254900000,1145.8699999999999
2001-04-03,1145.8699999999999,1145.8699999999999,1100.1900000000001,1106.46,1386100000,1106.46
2001-04-04,1106.46,1117.5,1091.99,1103.25,1425590000,1103.25
2001-04-05,1103.25,1151.47,1103.25,1151.4400000000001,1368000000,1151.4400000000001
2001-04-06,1151.4400000000001,1151.4400000000001,1119.29,1128.4300000000001,1266800000,1128.4300000000001
2001-04-09,1128.4300000000001,1146.1300000000001,1126.3800000000001,1137.5899999999999,1062800000,1137.5899999999999
2001-04-10,1137.5899999999999,1173.9200000000001,1137.5899999999999,1168.3800000000001,1349600000,1168.3800000000001
2001-04-11,1168.3800000000001,1182.24,1160.26,1165.8900000000001,1290300000,1165.8900000000001
2001-04-12,1165.8900000000001,1183.51,1157.73,1183.5,1102000000,1183.5
2001-04-16,1183.5,1184.6400000000001,1167.3800000000001,1179.6800000000001,913900000,1179.6800000000001
2001-04-17,1179.6800000000001,1192.25,1168.9000000000001,1191.8099999999999,1109600000,1191.8099999999999
2001-04-18,1191.8099999999999,1248.4200000000001,1191.8099999999999,1238.1600000000001,1918900000,1238.1600000000001
2001-04-19,1238.1600000000001,1253.71,1233.3900000000001,1253.6900000000001,1486800000,1253.6900000000001
2001-04-20,1253.7,1253.7,1234.4100000000001,1242.98,1338700000,1242.98
2001-04-23,1242.98,1242.98,1217.47,1224.3599999999999,1012600000,1224.3599999999999
2001-04-24,1224.3599999999999,1233.54,1208.8900000000001,1209.47,1216500000,1209.47
2001-04-25,1209.47,1232.3599999999999,1207.3800000000001,1228.75,1203600000,1228.75
2001-04-26,1228.75,1248.3,1228.75,1234.52,1345200000,1234.52
2001-04-27,1234.52,1253.0699999999999,1234.52,1253.05,1091300000,1253.05
2001-04-30,1253.05,1269.3,1243.99,1249.46,1266800000,1249.46
2001-05-01,1249.46,1266.47,1243.55,1266.4400000000001,1181300000,1266.4400000000001
2001-05-02,1266.4400000000001,1272.9300000000001,1257.7,1267.4300000000001,1342200000,1267.4300000000001
2001-05-03,1267.4300000000001,1267.4300000000001,1239.8800000000001,1248.5799999999999,1137900000,1248.5799999999999
2001-05-04,1248.5799999999999,1267.51,1232.0,1266.6099999999999,1082100000,1266.6099999999999
2001-05-07,1266.6099999999999,1270.0,1259.1900000000001,1263.51,949000000,1263.51
2001-05-08,1266.71,1267.01,1253.0,1261.2,1006300000,1261.2
2001-05-09,1261.2,1261.6500000000001,1247.8299999999999,1255.54,1132400000,1255.54
2001-05-10,1255.54,1268.1400000000001,1254.5599999999999,1255.1800000000001,1056700000,1255.1800000000001
2001-05-11,1255.1800000000001,1259.8399999999999,1240.79,1245.6700000000001,906200000,1245.6700000000001
2001-05-14,1245.6700000000001,1249.6800000000001,1241.02,1248.9200000000001,858200000,1248.9200000000001
2001-05-15,1248.9200000000001,1257.45,1245.3599999999999,1249.4400000000001,1071800000,1249.4400000000001
2001-05-16,1249.4400000000001,1286.3900000000001,1243.02,1284.99,1405300000,1284.99
2001-05-17,1284.99,1296.48,1282.6500000000001,1288.49,1355600000,1288.49
2001-05-18,1288.49,1292.0599999999999,1281.1500000000001,1291.96,1130800000,1291.96
2001-05-21,1291.96,1312.95,1287.8699999999999,1312.8299999999999,1174900000,1312.8299999999999
2001-05-22,1312.8299999999999,1315.9300000000001,1306.8900000000001,1309.3800000000001,1260400000,1309.3800000000001
2001-05-23,1309.3800000000001,1309.3800000000001,1288.7,1289.05,1134800000,1289.05
2001-05-24,1289.05,1295.04,1281.22,1293.1700000000001,1100700000,1293.1700000000001
2001-05-25,1293.1700000000001,1293.1700000000001,1276.4200000000001,1277.8900000000001,828100000,1277.8900000000001
2001-05-29,1277.8900000000001,1278.4200000000001,1265.4100000000001,1267.9300000000001,1026000000,1267.9300000000001
2001-05-30,1267.9300000000001,1267.9300000000001,1245.96,1248.0799999999999,1158600000,1248.0799999999999
2001-05-31,1248.0799999999999,1261.9100000000001,1248.0699999999999,1255.8199999999999,1226600000,1255.8199999999999
2001-06-01,1255.8199999999999,1265.3399999999999,1246.8800000000001,1260.6700000000001,1015000000,1260.6700000000001
2001-06-04,1260.6700000000001,1267.1700000000001,1256.3599999999999,1267.1099999999999,836500000,1267.1099999999999
2001-06-05,1267.1099999999999,1286.6199999999999,1267.1099999999999,1283.5699999999999,1116800000,1283.5699999999999
2001-06-06,1283.5699999999999,1283.8499999999999,1269.01,1270.03,1061900000,1270.03
2001-06-07,1270.03,1277.0799999999999,1265.0799999999999,1276.96,1089600000,1276.96
2001-06-08,1276.96,1277.1099999999999,1259.99,1264.96,726200000,1264.96
2001-06-11,1264.96,1264.96,1249.23,1254.3900000000001,870100000,1254.3900000000001
2001-06-12,1254.3900000000001,1261.0,1235.75,1255.8499999999999,1136500000,1255.8499999999999
2001-06-13,1255.8499999999999,1259.75,1241.5899999999999,1241.5999999999999,1063600000,1241.5999999999999
2001-06-14,1241.5999999999999,1241.5999999999999,1218.9000000000001,1219.8699999999999,1242900000,1219.8699999999999
2001-06-15,1219.8699999999999,1221.5,1203.03,1214.3599999999999,1635550000,1214.3599999999999
2001-06-18,1214.3599999999999,1221.23,1208.3299999999999,1208.4300000000001,1111600000,1208.4300000000001
2001-06-19,1208.4300000000001,1226.1099999999999,1207.71,1212.5799999999999,1184900000,1212.5799999999999
2001-06-20,1212.5799999999999,1225.6099999999999,1210.0699999999999,1223.1400000000001,1350100000,1223.1400000000001
2001-06-21,1223.1400000000001,1240.24,1220.25,1237.04,1546820000,1237.04
2001-06-22,1237.04,1237.73,1221.4100000000001,1225.3499999999999,1189200000,1225.3499999999999
2001-06-25,1225.3499999999999,1231.5,1213.5999999999999,1218.5999999999999,1050100000,1218.5999999999999
2001-06-26,1218.5999999999999,1220.7,1204.6400000000001,1216.76,1198900000,1216.76
2001-06-27,1216.76,1219.9200000000001,1207.29,1211.0699999999999,1162100000,1211.0699999999999
