Date,Open,High,Low,Close,Volume,Adj Close
2001-06-05,2229.25,2235.5,2226.8200000000002,2234.9899999999998,0,2234.9899999999998
2001-06-06,2237.9899999999998,2241.0900000000001,2224.3000000000002,2238.5,0,2238.5
2001-06-07,2241.0100000000002,2242.6900000000001,2223.4099999999999,2229.8099999999999,0,2229.8099999999999
2001-06-08,2229.21,2229.4099999999999,2211.75,2223.0700000000002,0,2223.0700000000002
2001-06-11,2223.79,2226.6100000000001,2206.6399999999999,2214.6199999999999,0,2214.6199999999999
2001-06-12,2213.54,2223.3000000000002,2211.8600000000001,2222.96,0,2222.96
2001-06-13,2227.0700000000002,2242.4200000000001,2226.8800000000001,2242.4200000000001,0,2242.4200000000001
2001-06-14,2243.3000000000002,2245.4400000000001,2201.0100000000002,2202.4000000000001,0,2202.4000000000001
2001-06-15,2196.6900000000001,2212.0900000000001,2188.25,2210.9699999999998,0,2210.9699999999998
2001-06-18,2211.8899999999999,2214.0999999999999,2157.1199999999999,2167.6500000000001,0,2167.6500000000001
2001-06-19,2163.3200000000002,2174.21,2158.7600000000002,2170.4499999999998,0,2170.4499999999998
2001-06-20,2171.0100000000002,2180.73,2157.4000000000001,2163.1199999999999,0,2163.1199999999999
2001-06-21,2164.1199999999999,2189.23,2164.0900000000001,2189.1500000000001,0,2189.1500000000001
2001-06-22,2191.3600000000001,2206.5100000000002,2188.9400000000001,2206.0700000000002,0,2206.0700000000002
2001-06-25,2210.0700000000002,2230.2199999999998,2210.04,2230.1999999999998,0,2230.1999999999998
2001-06-26,2234.0700000000002,2236.7800000000002,2223.5,2233.5900000000001,0,2233.5900000000001
2001-06-27,2234.71,2237.52,2223.8099999999999,2229.8299999999999,0,2229.8299999999999
2001-06-28,2231.3699999999999,2237.4899999999998,2213.5799999999999,2219.25,0,2219.25
2001-06-29,2218.5700000000002,2225.3499999999999,2214.1599999999999,2218.0300000000002,0,2218.0300000000002
2001-07-02,2220.4200000000001,2223.21,2201.5900000000001,2205.9899999999998,0,2205.9899999999998
2001-07-03,2206.8499999999999,2211.8600000000001,2191.6799999999998,2211.8299999999999,0,2211.8299999999999
2001-07-04,2212.9699999999998,2216.2199999999998,2199.6300000000001,2202.0599999999999,0,2202.0599999999999
2001-07-05,2202.3000000000002,2204.2600000000002,2176.75,2181.6599999999999,0,2181.6599999999999
2001-07-06,2179.8099999999999,2187.2399999999998,2168.7800000000002,2170.52,0,2170.52
2001-07-09,2169.4699999999998,2175.1700000000001,2164.0100000000002,2169.6599999999999,0,2169.6599999999999
2001-07-10,2172.6100000000001,2189.79,2172.5900000000001,2189.7800000000002,0,2189.7800000000002
2001-07-11,2190.98,2192.52,2167.6700000000001,2168.7399999999998,0,2168.7399999999998
2001-07-12,2164.9200000000001,2168.4000000000001,2153.6799999999998,2165.4899999999998,0,2165.4899999999998
2001-07-13,2167.6999999999998,2178.02,2158.8499999999999,2161.3400000000001,0,2161.3400000000001
2001-07-16,2176.3400000000001,2183.52,2142.0799999999999,2146.2399999999998,0,2146.2399999999998
2001-07-17,2145.4899999999998,2146.0300000000002,2121.2800000000002,2140.98,0,2140.98
2001-07-18,2142.0100000000002,2147.8400000000001,2137.4099999999999,2146.54,0,2146.54
2001-07-19,2146.5100000000002,2150.27,2135.2399999999998,2150.2600000000002,0,2150.2600000000002
2001-07-20,2153.2399999999998,2179.77,2153.1399999999999,2179.6199999999999,0,2179.6199999999999
2001-07-23,2183.7399999999998,2185.8499999999999,2166.3299999999999,2169.0100000000002,0,2169.0100000000002
2001-07-24,2162.75,2162.75,2129.1799999999998,2136.4499999999998,0,2136.4499999999998
2001-07-25,2130.4499999999998,2140.5,2108.7600000000002,2112.2600000000002,0,2112.2600000000002
2001-07-26,2109.9200000000001,2116.5599999999999,2086.0799999999999,2094.0100000000002,0,2094.0100000000002
2001-07-27,2093.8699999999999,2101.1500000000001,2063.8899999999999,2065.73,0,2065.73
2001-07-30,2056.7600000000002,2056.77,1955.97,1956.8199999999999,0,1956.8199999999999
2001-07-31,1939.26,1978.0999999999999,1909.3,1920.3199999999999,0,1920.3199999999999
2001-08-01,1925.24,1986.9400000000001,1925.24,1986.9300000000001,0,1986.9300000000001
2001-08-02,1989.6400000000001,1990.7,1912.73,1957.02,0,1957.02
2001-08-03,1956.54,1965.3199999999999,1948.9000000000001,1958.6900000000001,0,1958.6900000000001
2001-08-06,1953.4100000000001,1953.45,1867.8599999999999,1882.1300000000001,0,1882.1300000000001
2001-08-07,1872.6700000000001,1911.21,1861.78,1903.9300000000001,0,1903.9300000000001
2001-08-08,1902.8699999999999,1907.95,1885.4200000000001,1895.1700000000001,0,1895.1700000000001
2001-08-09,1894.6900000000001,1924.6500000000001,1894.05,1924.5899999999999,0,1924.5899999999999
2001-08-10,1929.96,1956.4000000000001,1929.6900000000001,1955.04,0,1955.04
2001-08-13,1956.9300000000001,1963.1400000000001,1942.0699999999999,1955.0999999999999,0,1955.0999999999999
2001-08-14,1955.51,1960.95,1924.27,1939.54,0,1939.54
2001-08-15,1938.54,1949.1600000000001,1935.3900000000001,1947.3599999999999,0,1947.3599999999999
2001-08-16,1948.27,1950.46,1918.49,1919.6500000000001,0,1919.6500000000001
2001-08-17,1916.8399999999999,1928.1400000000001,1909.6700000000001,1924.0,0,1924.0
2001-08-20,1923.0999999999999,1937.1600000000001,1917.0899999999999,1934.49,0,1934.49
2001-08-21,1936.0599999999999,1947.4000000000001,1935.77,1938.8699999999999,0,1938.8699999999999
2001-08-22,1935.54,1935.5599999999999,1891.3499999999999,1903.45,0,1903.45
2001-08-23,1892.3699999999999,1903.47,1869.49,1902.99,0,1902.99
2001-08-24,1903.3900000000001,1912.1900000000001,1883.23,1886.8,0,1886.8
2001-08-27,1881.3099999999999,1881.3099999999999,1824.8800000000001,1827.25,0,1827.25
2001-08-28,1816.6600000000001,1843.4400000000001,1795.5699999999999,1843.3900000000001,0,1843.3900000000001
2001-08-29,1846.8199999999999,1865.48,1837.9400000000001,1847.54,0,1847.54
2001-08-30,1846.1900000000001,1846.54,1831.02,1839.6300000000001,0,1839.6300000000001
2001-08-31,1838.21,1846.9400000000001,1831.52,1834.1400000000001,0,1834.1400000000001
2001-09-03,1831.7,1831.8,1813.3699999999999,1817.1900000000001,0,1817.1900000000001
2001-09-04,1815.27,1862.4000000000001,1814.9200000000001,1862.3599999999999,0,1862.3599999999999
2001-09-05,1868.3599999999999,1888.9000000000001,1863.8299999999999,1868.27,0,1868.27
2001-09-06,1867.6300000000001,1876.47,1853.29,1861.5599999999999,0,1861.5599999999999
2001-09-07,1858.24,1858.24,1807.1400000000001,1808.8399999999999,0,1808.8399999999999
2001-09-10,1790.21,1858.2,1774.8299999999999,1856.53,0,1856.53
2001-09-11,1859.97,1871.1300000000001,1849.6099999999999,1863.78,0,1863.78
2001-09-12,1822.1300000000001,1858.6900000000001,1815.5899999999999,1852.5999999999999,0,1852.5999999999999
2001-09-13,1851.6099999999999,1857.8499999999999,1837.8199999999999,1839.9100000000001,0,1839.9100000000001
2001-09-14,1838.6700000000001,1846.02,1814.74,1818.3800000000001,0,1818.3800000000001
2001-09-17,1811.9000000000001,1816.26,1782.5,1784.6099999999999,0,1784.6099999999999
2001-09-18,1784.5899999999999,1817.5599999999999,1780.05,1798.6199999999999,0,1798.6199999999999
2001-09-19,1800.24,1822.97,1784.9100000000001,1822.6900000000001,0,1822.6900000000001
2001-09-20,1826.4200000000001,1836.79,1814.46,1818.4200000000001,0,1818.4200000000001
2001-09-21,1815.5599999999999,1821.3399999999999,1803.8,1807.02,0,1807.02
2001-09-24,1804.8900000000001,1808.7,1791.6199999999999,1794.96,0,1794.96
2001-09-25,1799.98,1813.3099999999999,1788.4000000000001,1793.8800000000001,0,1793.8800000000001
2001-09-26,1793.6500000000001,1793.6700000000001,1765.1700000000001,1767.8099999999999,0,1767.8099999999999
2001-09-27,1765.6199999999999,1779.1300000000001,1750.76,1764.9300000000001,0,1764.9300000000001
2001-09-28,1766.1300000000001,1774.3,1751.72,1764.8699999999999,0,1764.8699999999999
2001-10-08,1766.1300000000001,1773.8,1723.04,1726.53,0,1726.53
2001-10-09,1724.1700000000001,1751.0699999999999,1722.22,1744.6400000000001,0,1744.6400000000001
2001-10-10,1744.04,1744.6400000000001,1683.71,1686.6099999999999,0,1686.6099999999999
2001-10-11,1682.3199999999999,1693.21,1634.21,1638.3299999999999,0,1638.3299999999999
2001-10-12,1637.75,1700.71,1598.79,1691.3299999999999,0,1691.3299999999999
2001-10-15,1692.1700000000001,1703.5899999999999,1670.27,1687.28,0,1687.28
2001-10-16,1689.1900000000001,1691.6500000000001,1649.2,1655.9000000000001,0,1655.9000000000001
2001-10-17,1654.9300000000001,1661.8800000000001,1635.9200000000001,1643.0699999999999,0,1643.0699999999999
2001-10-18,1642.01,1651.1099999999999,1609.3800000000001,1615.5799999999999,0,1615.5799999999999
2001-10-19,1610.4400000000001,1610.4400000000001,1550.9100000000001,1572.45,0,1572.45
2001-10-22,1558.47,1563.4000000000001,1514.8599999999999,1520.6700000000001,0,1520.6700000000001
2001-10-23,1642.22,1670.74,1625.1500000000001,1670.5599999999999,0,1670.5599999999999
2001-10-24,1733.6400000000001,1744.9200000000001,1685.72,1718.0599999999999,0,1718.0599999999999
2001-10-25,1708.03,1708.03,1673.05,1676.5,0,1676.5
2001-10-26,1669.1600000000001,1681.9000000000001,1651.52,1677.8800000000001,0,1677.8800000000001
2001-10-29,1678.72,1701.1199999999999,1678.72,1700.48,0,1700.48
2001-10-30,1702.8599999999999,1704.48,1680.4400000000001,1682.77,0,1682.77
2001-10-31,1678.9300000000001,1689.1700000000001,1655.8900000000001,1689.1700000000001,0,1689.1700000000001
2001-11-01,1692.3499999999999,1717.74,1688.0899999999999,1707.75,0,1707.75
2001-11-02,1703.9200000000001,1711.74,1688.5699999999999,1691.3499999999999,0,1691.3499999999999
2001-11-05,1687.8399999999999,1688.3099999999999,1671.23,1679.5699999999999,0,1679.5699999999999
2001-11-06,1678.1700000000001,1685.52,1668.6600000000001,1671.28,0,1671.28
2001-11-07,1669.4300000000001,1669.46,1591.77,1594.05,0,1594.05
2001-11-08,1566.52,1605.9000000000001,1550.46,1605.8699999999999,0,1605.8699999999999
2001-11-09,1605.0799999999999,1637.9000000000001,1582.8499999999999,1630.3599999999999,0,1630.3599999999999
2001-11-12,1631.8,1637.3199999999999,1619.1099999999999,1621.1900000000001,0,1621.1900000000001
2001-11-13,1609.95,1623.45,1598.1099999999999,1615.9300000000001,0,1615.9300000000001
2001-11-14,1615.75,1627.97,1614.5899999999999,1617.0999999999999,0,1617.0999999999999
2001-11-15,1619.26,1624.8099999999999,1612.9100000000001,1621.3399999999999,0,1621.3399999999999
2001-11-16,1725.45,1734.6700000000001,1644.6099999999999,1646.76,0,1646.76
2001-11-19,1645.0899999999999,1669.99,1644.8199999999999,1669.8900000000001,0,1669.8900000000001
2001-11-20,1672.21,1703.74,1670.8,1699.73,0,1699.73
2001-11-21,1700.6600000000001,1707.9300000000001,1690.23,1705.6600000000001,0,1705.6600000000001
2001-11-22,1705.9200000000001,1715.9300000000001,1700.51,1715.8099999999999,0,1715.8099999999999
2001-11-23,1715.6500000000001,1721.97,1704.1400000000001,1712.5599999999999,0,1712.5599999999999
2001-11-26,1710.1300000000001,1710.1300000000001,1696.0,1705.8900000000001,0,1705.8900000000001
2001-11-27,1705.51,1722.6199999999999,1704.8499999999999,1722.5899999999999,0,1722.5899999999999
2001-11-28,1725.54,1741.6700000000001,1725.1600000000001,1735.0,0,1735.0
2001-11-29,1735.3800000000001,1741.74,1728.8900000000001,1732.3,0,1732.3
2001-11-30,1732.1300000000001,1748.0,1731.96,1747.99,0,1747.99
2001-12-03,1751.05,1767.4400000000001,1750.9200000000001,1762.5599999999999,0,1762.5599999999999
2001-12-04,1763.79,1770.3599999999999,1754.8699999999999,1769.6800000000001,0,1769.6800000000001
2001-12-05,1765.5599999999999,1776.02,1745.0999999999999,1745.23,0,1745.23
2001-12-06,1740.0799999999999,1754.77,1737.0599999999999,1751.1800000000001,0,1751.1800000000001
2001-12-07,1752.02,1756.47,1743.3299999999999,1745.4100000000001,0,1745.4100000000001
2001-12-10,1743.6199999999999,1748.97,1730.8099999999999,1748.6800000000001,0,1748.6800000000001
2001-12-11,1748.02,1748.97,1726.6900000000001,1728.8800000000001,0,1728.8800000000001
2001-12-12,1724.8800000000001,1728.8299999999999,1714.1800000000001,1715.1700000000001,0,1715.1700000000001
2001-12-13,1713.78,1720.55,1687.0899999999999,1688.01,0,1688.01
2001-12-14,1683.73,1692.9100000000001,1673.3199999999999,1675.51,0,1675.51
2001-12-17,1673.24,1680.8399999999999,1662.6800000000001,1665.9400000000001,0,1665.9400000000001
2001-12-18,1666.51,1687.77,1660.5,1687.29,0,1687.29
2001-12-19,1688.9200000000001,1693.1800000000001,1671.9400000000001,1672.7,0,1672.7
2001-12-20,1669.47,1669.48,1628.47,1631.54,0,1631.54
2001-12-21,1627.4400000000001,1640.79,1624.5,1640.1400000000001,0,1640.1400000000001
2001-12-24,1639.52,1640.1400000000001,1601.24,1606.0999999999999,0,1606.0999999999999
2001-12-26,1610.6500000000001,1634.3299999999999,1605.1500000000001,1633.6400000000001,0,1633.6400000000001
2001-12-27,1635.46,1644.4100000000001,1625.45,1627.9200000000001,0,1627.9200000000001
2001-12-28,1626.95,1639.8499999999999,1619.53,1639.48,0,1639.48
2001-12-31,1641.4300000000001,1649.8,1638.3199999999999,1645.97,0,1645.97
2002-01-04,1643.48,1643.5,1608.8299999999999,1611.3900000000001,0,1611.3900000000001
2002-01-07,1605.74,1605.74,1584.6600000000001,1596.76,0,1596.76
2002-01-08,1594.8699999999999,1607.72,1582.45,1583.46,0,1583.46
2002-01-09,1580.71,1580.72,1552.5599999999999,1561.3499999999999,0,1561.3499999999999
2002-01-10,1556.74,1580.01,1523.6600000000001,1576.4400000000001,0,1576.4400000000001
2002-01-11,1574.26,1574.27,1535.28,1535.5899999999999,0,1535.5899999999999
2002-01-14,1519.9300000000001,1519.9300000000001,1484.46,1485.1099999999999,0,1485.1099999999999
2002-01-15,1475.3399999999999,1491.7,1458.02,1459.6500000000001,0,1459.6500000000001
2002-01-16,1458.8399999999999,1482.1800000000001,1439.4000000000001,1479.6199999999999,0,1479.6199999999999
2002-01-17,1476.3599999999999,1476.3800000000001,1416.3,1419.52,0,1419.52
2002-01-18,1405.55,1434.97,1376.8900000000001,1415.4400000000001,0,1415.4400000000001
2002-01-21,1407.0,1412.21,1362.6199999999999,1366.97,0,1366.97
2002-01-22,1360.29,1400.76,1348.79,1358.6900000000001,0,1358.6900000000001
2002-01-23,1355.8599999999999,1445.7,1346.1700000000001,1444.96,0,1444.96
2002-01-24,1435.3199999999999,1478.54,1400.3499999999999,1456.4000000000001,0,1456.4000000000001
2002-01-25,1449.8800000000001,1464.9000000000001,1442.9400000000001,1451.48,0,1451.48
2002-01-28,1444.5,1448.5999999999999,1357.55,1359.55,0,1359.55
2002-01-29,1343.3599999999999,1396.1099999999999,1339.2,1392.78,0,1392.78
2002-01-30,1392.95,1408.05,1381.01,1396.5999999999999,0,1396.5999999999999
2002-01-31,1413.22,1501.3299999999999,1413.22,1491.6700000000001,0,1491.6700000000001
2002-02-04,1485.6800000000001,1513.6700000000001,1476.1300000000001,1511.3299999999999,0,1511.3299999999999
2002-02-05,1510.5699999999999,1522.3199999999999,1502.0899999999999,1518.28,0,1518.28
2002-02-06,1517.8099999999999,1521.5599999999999,1484.25,1485.8,0,1485.8
2002-02-07,1482.3599999999999,1521.03,1481.0699999999999,1515.3900000000001,0,1515.3900000000001
2002-02-08,1520.72,1530.1300000000001,1506.0699999999999,1506.6099999999999,0,1506.6099999999999
2002-02-25,1540.49,1544.5699999999999,1521.6600000000001,1530.28,0,1530.28
2002-02-26,1529.3800000000001,1531.72,1507.5699999999999,1531.4300000000001,0,1531.4300000000001
2002-02-27,1531.3199999999999,1544.9200000000001,1524.6900000000001,1538.3199999999999,0,1538.3199999999999
2002-02-28,1537.9300000000001,1544.3900000000001,1521.0799999999999,1524.7,0,1524.7
2002-03-01,1521.53,1521.5699999999999,1501.5599999999999,1502.54,0,1502.54
2002-03-04,1497.8299999999999,1527.4000000000001,1494.8299999999999,1526.8,0,1526.8
2002-03-05,1529.3,1566.0699999999999,1529.3,1560.0799999999999,0,1560.0799999999999
2002-03-06,1564.6900000000001,1594.6700000000001,1563.9200000000001,1569.21,0,1569.21
2002-03-07,1569.1700000000001,1613.26,1569.0699999999999,1613.0,0,1613.0
2002-03-08,1622.8699999999999,1645.29,1611.23,1640.26,0,1640.26
2002-03-11,1643.5899999999999,1664.52,1632.6099999999999,1664.0899999999999,0,1664.0899999999999
2002-03-12,1665.24,1672.04,1641.5799999999999,1643.6900000000001,0,1643.6900000000001
2002-03-13,1636.9400000000001,1655.6300000000001,1621.8,1623.4300000000001,0,1623.4300000000001
2002-03-14,1621.0799999999999,1665.79,1621.0799999999999,1665.1500000000001,0,1665.1500000000001
2002-03-15,1671.8199999999999,1676.51,1620.5599999999999,1620.98,0,1620.98
2002-03-18,1641.4300000000001,1657.6800000000001,1610.99,1623.8800000000001,0,1623.8800000000001
2002-03-19,1624.3199999999999,1665.6199999999999,1624.29,1665.3599999999999,0,1665.3599999999999
2002-03-20,1673.27,1686.0999999999999,1664.3699999999999,1682.51,0,1682.51
2002-03-21,1686.95,1693.8699999999999,1675.24,1685.02,0,1685.02
2002-03-22,1684.0699999999999,1684.46,1659.52,1669.6900000000001,0,1669.6900000000001
2002-03-25,1667.8499999999999,1677.05,1663.4000000000001,1675.29,0,1675.29
2002-03-26,1674.7,1675.21,1641.9100000000001,1649.48,0,1649.48
2002-03-27,1646.6800000000001,1655.1800000000001,1635.8199999999999,1654.23,0,1654.23
2002-03-28,1653.98,1666.52,1645.3399999999999,1650.6700000000001,0,1650.6700000000001
2002-03-29,1648.0899999999999,1648.0899999999999,1596.25,1603.9100000000001,0,1603.9100000000001
2002-04-01,1598.03,1609.9200000000001,1589.4100000000001,1608.51,0,1608.51
2002-04-02,1608.52,1610.73,1575.97,1582.8800000000001,0,1582.8800000000001
2002-04-03,1582.74,1603.8,1582.6700000000001,1594.51,0,1594.51
2002-04-04,1595.02,1643.54,1583.6300000000001,1641.7,0,1641.7
2002-04-05,1650.5,1657.0899999999999,1628.55,1634.6400000000001,0,1634.6400000000001
2002-04-08,1633.8299999999999,1643.6800000000001,1631.0699999999999,1640.6500000000001,0,1640.6500000000001
2002-04-09,1641.8499999999999,1671.8599999999999,1640.6900000000001,1667.52,0,1667.52
2002-04-10,1670.8,1677.9400000000001,1663.47,1677.6600000000001,0,1677.6600000000001
2002-04-11,1679.3399999999999,1680.3,1649.27,1649.53,0,1649.53
